,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,EDUCATION,MARITAL_STATUS,GEN_INDUSTRY,GEN_TITLE,ORG_TP_STATE,ORG_TP_FCAPITAL,JOB_DIR,FAMILY_INCOME,PERSONAL_INCOME,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,TP_PROVINCE,REGION_NM,REG_FACT_FL,FACT_POST_FL,REG_POST_FL,REG_FACT_POST_FL,REG_FACT_POST_TP_FL,FL_PRESENCE_FL,OWN_AUTO,AUTO_RUS_FL,HS_PRESENCE_FL,COT_PRESENCE_FL,GAR_PRESENCE_FL,LAND_PRESENCE_FL,CREDIT,TERM,FST_PAYMENT,GPF_DOCUMENT_FL,FACT_LIVING_TERM,WORK_TIME,FACT_PHONE_FL,REG_PHONE_FL,GEN_PHONE_FL,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,LOAN_NUM_PAYM,LOAN_DLQ_NUM,LOAN_MAX_DLQ,LOAN_AVG_DLQ_AMT,LOAN_MAX_DLQ_AMT,PREVIOUS_CARD_NUM_UTILIZED,AGE_CATEGORY,WITHOUT_DELAY,REG_ADDRESS_PROVINCE_FREQ,FACT_ADDRESS_PROVINCE_FREQ,SOLVENCY
6880,0,33,0,0,1,0,1,0,0,11,1,2,0,1,1,15000.0,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,10100.0,10,2000.0,0,120,96.0,1,0,0,2,2,8,0,0,0.0,0.0,0.0,1,1,407,404,14.851485148514852
6881,1,39,0,0,0,3,0,3,2,12,1,2,0,6,0,12000.0,56,58,58,25,4,0,0,0,0,1,0,0,0,1,0,0,0,24423.0,20,3000.0,1,252,240.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,167,170,9.826802604102689
6882,0,33,0,0,1,4,2,0,1,3,5,2,0,1,1,20000.0,36,36,36,34,8,1,0,1,1,0,0,0,0,0,0,0,0,16605.0,10,1845.0,1,12,132.0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,1,1,140,135,12.044564890093346
6883,1,23,0,0,1,4,2,4,3,7,1,0,0,1,1,13500.0,17,17,17,17,3,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,4,869.0,1,84,6.0,1,1,0,1,1,4,0,0,0.0,0.0,0.0,3,1,206,202,9.0
6884,0,47,0,0,0,4,2,0,0,6,0,2,0,0,0,5000.0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3370.0,3,2000.0,0,84,84.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,202,203,4.451038575667656
6885,0,43,0,0,0,4,2,0,3,13,4,0,0,1,0,10000.0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5400.0,3,700.0,0,86,15.0,0,0,0,1,1,3,1,1,1953.6,1953.6,0.0,0,0,407,404,5.555555555555555
6886,0,37,0,0,1,0,1,0,0,3,4,2,0,1,0,12000.0,39,39,39,37,4,0,0,0,0,0,0,0,0,0,0,0,0,8650.0,10,3000.0,0,114,192.0,1,0,0,2,1,7,0,0,0.0,0.0,0.0,1,1,171,173,13.872832369942197
6887,0,42,0,0,1,0,1,3,0,3,6,2,0,1,1,38000.0,47,46,46,44,5,1,0,1,1,0,0,0,0,0,0,0,0,15856.0,3,0.0,1,120,120.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,416,415,7.189707366296671
6888,0,54,0,0,0,2,2,0,0,2,6,2,0,1,1,16500.0,42,42,42,40,2,0,0,0,0,0,0,0,0,1,0,0,0,6100.0,3,1000.0,1,276,240.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,2,1,170,168,8.114754098360656
6889,0,39,0,0,1,3,0,3,0,3,4,2,0,1,1,16000.0,72,73,73,64,8,0,0,0,0,0,1,1,1,0,0,0,0,3400.0,5,600.0,0,127,7.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,1,1,98,97,23.529411764705884
6890,0,47,0,0,0,0,2,0,3,9,4,0,0,1,0,10000.0,41,41,41,39,9,0,0,0,0,0,1,0,0,0,0,0,0,5999.0,6,0.0,1,240,24.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,287,286,10.001666944490749
6891,0,38,0,0,0,4,2,0,3,0,5,0,0,0,0,6000.0,30,30,30,29,0,0,0,0,0,0,1,0,0,0,0,0,0,3100.0,3,100.0,1,36,168.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,331,324,5.806451612903226
6892,0,55,0,0,0,3,2,3,3,2,3,2,0,1,1,20000.0,7,7,7,7,4,0,0,0,0,0,1,0,0,0,1,0,0,6470.9,3,12000.0,0,260,150.0,1,0,0,3,3,14,0,0,0.0,0.0,0.0,2,1,194,198,9.272280517393252
6893,0,30,0,0,0,4,2,0,2,13,6,0,0,1,1,14000.0,54,54,54,50,3,1,0,1,1,0,0,0,0,0,0,0,0,9574.0,6,9574.0,1,118,26.0,0,1,0,1,1,4,0,0,0.0,0.0,0.0,3,1,177,174,8.773762272822227
6894,0,47,0,0,1,4,2,0,0,7,1,1,0,1,0,12000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,7300.0,5,2000.0,1,283,18.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,0,1,674,674,8.219178082191782
6895,0,44,0,0,0,0,0,0,1,6,1,2,0,0,3,5000.0,56,58,58,54,4,0,0,0,0,0,0,0,0,1,0,0,0,2238.0,3,2500.0,0,96,288.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,167,170,6.702412868632708
6896,1,24,0,0,0,4,2,1,0,20,1,2,0,1,0,12000.0,54,54,54,50,3,1,0,1,1,0,0,0,0,0,0,0,0,7187.0,8,800.0,1,12,16.0,1,0,0,2,1,17,1,1,1070.0,1070.0,0.0,3,0,177,174,13.357450953109781
6897,0,43,0,0,0,4,2,0,0,0,1,2,0,6,0,6500.0,27,27,27,30,9,0,0,0,0,0,0,1,1,0,0,0,1,4990.0,3,1500.0,0,265,72.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,222,221,3.907815631262525
6898,0,22,0,0,1,4,2,0,3,4,0,0,0,1,0,15000.0,28,28,28,27,0,1,1,0,1,0,0,0,0,0,0,0,0,12991.82,6,5000.0,1,6,24.0,0,0,0,1,1,4,0,0,0.0,0.0,0.0,3,1,188,188,6.92743587888379
6899,0,42,0,0,0,0,0,0,0,17,1,1,0,1,1,25000.0,68,69,69,12,5,0,0,0,0,0,0,0,0,0,0,0,0,28490.0,3,5000.0,0,36,36.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,67,67,2.6325026325026326
6900,1,23,0,0,1,3,0,1,0,3,9,2,0,1,1,40000.0,15,15,15,15,5,0,0,0,0,0,0,0,0,0,0,0,0,9390.0,6,1100.0,1,3,54.0,0,0,0,2,2,6,0,0,0.0,0.0,0.0,3,1,91,91,25.559105431309906
6901,0,31,0,0,0,0,1,1,3,0,0,1,0,1,1,13000.0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4941.0,3,549.0,0,72,48.0,1,0,0,1,1,2,0,0,0.0,0.0,0.0,1,1,407,404,7.893139040680024
6902,0,58,0,0,1,1,2,3,0,4,1,0,0,1,0,10000.0,69,70,70,12,7,0,0,0,0,0,0,0,0,1,0,0,0,7713.0,3,9000.0,0,36,60.0,1,0,0,1,1,5,1,1,2796.66,2796.66,0.0,2,0,74,73,3.8895371450797356
6903,0,30,0,0,1,4,2,3,3,4,1,1,0,1,0,10000.0,41,41,41,39,9,0,0,0,0,0,0,0,0,0,0,0,0,6590.0,6,2000.0,0,74,48.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,3,1,287,286,9.104704097116844
6904,0,42,0,0,0,0,0,3,0,17,7,1,0,6,1,23000.0,55,57,57,53,0,0,0,0,0,0,0,0,0,1,0,0,0,16890.0,10,8000.91,1,108,120.0,0,1,0,1,1,10,4,1,2070.52,2090.0,0.0,0,0,148,144,13.617525162818236
6905,0,27,0,0,0,3,0,3,3,7,1,0,0,6,3,10000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,4560.0,6,1140.0,0,109,12.0,1,0,0,2,2,7,0,0,0.0,0.0,0.0,3,1,674,674,13.157894736842104
6906,1,31,0,0,0,4,2,0,2,7,1,0,0,1,3,10000.0,16,16,16,16,7,1,0,1,1,0,0,0,0,0,0,0,0,5749.0,12,0.0,0,22,10.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,1,1,459,454,20.873195338319707
6907,0,26,0,0,1,3,0,3,0,4,0,0,0,0,0,10000.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2599.0,3,3000.0,1,24,48.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,3,1,253,250,11.542901115813773
6908,0,58,1,1,0,3,2,0,3,8,8,3,1,5,3,6000.0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3980.0,4,0.0,1,108,81.93389388228472,0,0,1,1,1,4,0,0,0.0,0.0,0.0,2,1,407,404,6.030150753768845
6909,1,29,0,0,1,3,0,0,0,10,9,4,0,1,1,27000.0,53,52,52,49,6,0,0,0,0,0,1,0,0,0,0,0,0,13200.0,6,3300.0,1,84,60.0,1,0,0,1,1,6,4,1,2466.8625,2520.0,0.0,3,0,199,199,12.272727272727273
6910,0,27,0,0,0,4,2,3,3,2,0,2,0,1,3,5500.0,54,54,54,50,3,1,0,1,1,0,0,0,0,0,0,0,0,19674.0,9,2186.0,0,36,10.0,0,1,0,1,1,9,0,0,0.0,0.0,0.0,3,1,177,174,2.516010978956999
6911,1,45,0,0,1,4,2,0,0,19,3,2,0,1,0,17500.0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4940.0,4,550.0,1,269,24.0,1,0,0,1,1,1,0,0,0.0,0.0,0.0,0,1,407,404,14.17004048582996
6912,0,36,0,0,0,3,2,3,0,2,4,2,0,1,1,9000.0,62,64,64,60,9,0,0,0,0,0,0,0,0,0,0,0,0,13388.0,6,4000.0,1,101,219.0,1,0,0,2,1,9,0,0,0.0,0.0,0.0,1,1,107,103,4.03346280250971
6913,1,39,0,0,1,0,1,0,0,0,3,1,0,1,1,25000.0,16,16,16,16,7,0,0,0,0,0,1,0,0,0,0,0,0,3700.0,3,1000.0,0,12,36.0,0,0,0,2,2,9,0,0,0.0,0.0,0.0,1,1,459,454,20.27027027027027
6914,1,32,0,0,1,3,1,4,0,10,2,0,0,1,1,30000.0,30,30,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,60829.0,10,7000.0,1,132,108.0,1,0,0,2,1,10,0,0,0.0,0.0,1.0,1,1,331,324,4.931858159759326
6915,0,32,0,0,1,0,0,1,0,2,1,2,0,1,0,5500.0,48,47,47,45,9,1,1,0,1,0,0,0,0,0,0,0,0,4490.0,6,500.0,1,60,4.0,0,0,0,3,2,6,0,0,0.0,0.0,1.0,1,1,154,149,7.349665924276169
6916,0,35,0,0,0,3,0,1,0,6,1,2,0,1,0,8000.0,18,18,18,8,1,0,0,0,0,1,0,0,0,1,0,0,0,12737.0,10,1420.0,0,126,156.0,1,0,0,4,3,32,1,1,2610.0,2610.0,1.0,1,0,137,139,6.280913872968517
6917,1,47,0,0,1,3,2,1,2,11,1,0,0,1,0,16000.0,40,40,40,38,2,0,0,0,0,0,0,1,0,0,0,0,0,4760.0,6,530.0,1,240,273.0,0,0,0,3,2,15,1,1,1141.06,1141.06,0.0,0,0,426,426,20.168067226890756
6918,0,36,0,0,1,3,1,1,0,7,1,0,0,3,1,17000.0,26,26,26,26,7,0,0,0,0,0,0,0,0,1,0,0,0,9396.0,10,2155.0,0,73,180.0,0,0,0,2,2,22,0,0,0.0,0.0,1.0,1,1,674,674,18.092805449127287
6919,0,51,0,0,0,4,2,1,0,14,1,0,0,7,3,6500.0,43,43,43,41,9,0,0,0,0,0,0,0,0,0,0,0,0,10019.0,5,1950.0,1,144,120.0,1,0,0,2,1,15,0,0,0.0,0.0,1.0,2,1,264,266,3.243836710250524
6920,1,42,0,0,0,1,0,1,2,0,1,0,0,1,0,20000.0,31,31,31,31,0,0,0,0,0,0,0,0,0,1,0,0,0,23608.0,12,2630.0,0,230,96.0,1,0,0,3,2,18,2,1,2018.255,2520.0,1.0,0,0,167,165,10.166045408336158
6921,0,50,0,0,0,3,0,3,0,3,1,2,0,6,1,14000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,20505.0,10,3619.0,1,120,48.0,1,0,0,2,1,17,0,0,0.0,0.0,1.0,0,1,331,332,6.827603023652768
6922,0,53,0,1,0,0,0,1,3,20,1,2,0,1,0,12000.0,26,26,26,26,7,0,0,0,0,0,1,0,0,0,0,0,0,12132.0,10,1348.0,0,215,264.0,0,0,0,5,4,40,0,0,0.0,0.0,1.0,2,1,674,674,9.891196834817013
6923,0,31,0,0,1,3,1,3,0,4,1,2,0,1,2,50000.0,32,32,32,32,7,0,0,0,0,0,0,1,0,0,0,0,0,25000.0,12,5060.0,0,2,22.0,0,0,0,2,2,6,0,0,0.0,0.0,1.0,1,1,214,216,24.0
6924,0,50,0,0,0,4,2,1,3,6,1,0,0,1,0,6000.0,8,8,8,8,1,0,0,0,0,0,1,0,0,0,0,1,1,14390.0,12,5000.0,0,293,36.0,0,0,0,2,1,20,0,0,0.0,0.0,1.0,0,1,674,674,5.0034746351633075
6925,1,26,0,0,1,3,0,1,0,7,1,0,0,1,0,15000.0,8,8,8,8,1,0,0,0,0,0,0,1,1,0,0,0,0,3150.0,3,350.0,0,48,60.0,1,0,0,3,2,21,0,0,0.0,0.0,1.0,3,1,674,674,14.285714285714286
6926,0,60,1,1,1,4,2,1,0,8,8,3,1,5,0,10000.0,63,65,65,61,8,0,0,0,0,0,0,1,0,0,0,0,0,18027.0,12,0.0,1,3,81.93389388228472,0,0,1,5,4,36,2,1,2020.0,2020.0,1.0,2,0,145,145,6.656681644200366
6927,0,49,0,0,1,4,2,1,0,0,7,0,0,1,1,25000.0,6,6,6,3,1,0,0,0,0,1,0,1,1,1,0,1,0,24500.0,5,24500.0,1,20,20.0,1,0,0,2,1,4,0,0,0.0,0.0,1.0,0,1,331,332,5.1020408163265305
6928,0,31,0,0,0,4,2,1,3,0,1,0,0,1,0,15000.0,20,20,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0,15700.0,10,3900.0,0,156,48.0,0,0,0,5,4,37,0,0,0.0,0.0,1.0,1,1,156,155,9.554140127388536
6929,1,53,1,1,0,3,2,1,1,8,8,3,1,5,0,8500.0,24,24,24,24,3,0,0,0,0,0,1,0,0,0,0,0,0,3500.0,3,1930.0,1,192,81.93389388228472,0,0,1,3,2,20,5,2,1300.386,1302.38,1.0,2,0,252,249,7.285714285714286
6930,0,40,0,0,1,4,2,1,3,10,1,2,0,1,0,10500.0,43,43,43,41,9,0,0,0,0,0,1,0,0,0,0,0,0,11691.0,10,1299.0,1,240,36.0,1,0,0,2,1,16,0,0,0.0,0.0,1.0,1,1,264,266,8.981267641775725
6931,0,64,0,0,0,0,2,1,3,6,1,2,0,1,0,12000.0,5,5,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,24970.0,20,0.0,1,132,144.0,1,0,0,2,1,10,0,0,0.0,0.0,1.0,4,1,292,292,9.61153384060873
6932,1,47,0,0,0,3,2,0,3,4,1,2,0,3,1,25000.0,9,9,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,11978.0,6,1400.0,1,264,204.0,1,0,0,2,1,14,0,0,0.0,0.0,1.0,0,1,155,154,12.522958757722492
6933,0,39,0,0,0,0,1,1,0,20,1,2,0,1,0,10000.0,40,40,40,38,2,0,0,0,0,0,0,0,0,1,0,0,0,6707.0,12,750.0,0,120,228.0,1,0,0,4,4,28,2,1,763.3,776.6,1.0,1,0,426,426,17.891754882958104
6934,0,24,0,1,1,4,2,1,0,11,1,0,0,1,0,12000.0,40,40,40,38,2,1,1,0,1,0,0,1,0,1,0,0,1,6367.0,6,1123.0,1,18,36.0,1,0,0,3,3,25,4,1,673.89,673.89,1.0,3,0,426,426,11.308308465525364
6935,0,41,0,0,1,0,1,1,0,7,1,0,0,4,1,15000.0,5,5,5,5,4,0,0,0,0,0,0,0,0,1,0,0,0,6650.0,4,1000.0,1,15,84.0,1,0,0,4,4,24,3,1,758.82,1249.61,1.0,0,0,292,292,9.022556390977444
6936,1,50,0,1,1,1,0,1,0,4,1,2,0,4,1,30000.0,40,40,40,38,2,0,0,0,0,0,0,1,0,0,0,0,0,23200.0,6,3000.0,0,84,48.0,1,0,0,2,2,12,1,1,3172.83,3172.83,1.0,0,0,426,426,7.758620689655173
6937,0,40,0,0,0,3,0,1,3,7,2,0,0,6,1,25000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,1,0,0,1,70245.0,12,7805.0,0,267,92.0,1,0,0,2,2,14,0,0,0.0,0.0,1.0,1,1,674,674,4.270766602605168
6938,0,53,0,0,0,4,2,1,0,13,1,0,0,1,2,24000.0,15,15,15,15,5,0,0,0,0,0,1,0,0,0,0,0,0,10000.0,10,3450.0,1,2,84.0,1,0,0,3,3,25,0,0,0.0,0.0,1.0,2,1,91,91,24.0
6939,0,35,0,0,0,0,1,1,0,7,1,0,0,1,3,8000.0,40,40,40,38,2,0,0,0,0,0,0,0,0,1,0,0,1,23160.0,12,5790.0,0,144,48.0,1,0,0,2,1,17,2,1,1581.82,1581.82,1.0,1,0,426,426,4.1450777202072535
6940,1,35,0,0,1,0,0,0,0,4,1,0,0,1,1,11000.0,47,46,46,44,5,1,0,1,1,0,0,0,0,1,0,0,0,3093.0,6,197.0,1,120,16.0,0,0,0,5,5,40,1,1,880.0,880.0,1.0,1,0,416,415,21.33850630455868
6941,0,36,0,0,0,4,2,3,1,2,6,2,0,1,1,11500.0,26,26,26,26,7,1,1,0,1,0,1,0,0,0,0,0,0,13178.0,10,1500.0,0,2,3.0,0,0,0,2,1,14,0,0,0.0,0.0,1.0,1,1,674,674,8.726665654879344
6942,0,38,0,0,1,1,1,1,0,7,1,0,0,1,0,14500.0,8,8,8,8,1,0,0,0,0,0,0,0,0,1,0,0,0,21500.0,10,3000.0,0,167,120.0,0,0,0,4,4,36,0,0,0.0,0.0,1.0,1,1,674,674,6.744186046511628
6943,0,56,0,0,0,4,2,1,0,6,1,2,0,1,0,14000.0,7,7,7,7,4,0,0,0,0,0,0,0,0,1,0,0,0,27060.0,12,3100.0,0,11,420.0,0,0,0,5,4,40,1,1,2670.0,2670.0,1.0,2,0,194,198,6.208425720620842
6944,0,28,0,0,1,3,2,1,0,11,1,2,0,1,1,18000.0,19,19,19,19,6,0,0,0,0,0,1,0,0,0,0,0,0,20250.0,12,0.0,0,6,62.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,3,1,292,292,10.666666666666666
6945,0,44,0,0,1,3,2,0,0,15,1,0,0,1,1,25000.0,27,27,27,30,9,0,0,0,0,0,0,1,0,0,0,0,0,26490.0,10,3000.0,1,516,60.0,1,0,0,1,0,4,2,1,3260.0,3260.0,0.0,0,0,222,221,9.437523593808985
6946,0,33,0,0,0,3,0,0,0,6,0,2,0,0,3,6000.0,55,57,57,53,0,0,0,0,0,0,0,0,0,1,0,0,0,10590.0,12,2100.0,1,60,108.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,1,1,148,144,6.798866855524079
6947,0,61,1,1,0,0,2,1,3,8,8,3,1,5,3,8000.0,59,61,61,57,0,0,0,0,0,0,1,0,0,0,0,0,0,10000.0,6,8000.0,0,272,81.93389388228472,1,0,1,1,0,4,0,0,0.0,0.0,0.0,4,1,164,158,4.8
6948,0,52,0,0,1,4,2,0,0,4,1,2,0,1,0,8000.0,51,50,50,47,3,0,0,0,0,0,0,0,0,1,0,0,0,7300.0,6,0.0,1,126,180.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,217,213,6.575342465753424
6949,0,28,0,0,0,4,2,3,1,10,1,0,0,0,1,17000.0,17,17,17,17,3,0,0,0,0,0,0,0,0,0,0,0,0,5848.0,10,650.0,1,60,60.0,0,0,0,2,0,10,1,1,500.0,500.0,0.0,3,0,206,202,29.069767441860467
6950,0,32,0,0,1,3,0,1,3,11,1,1,0,1,0,15000.0,16,16,16,16,7,1,1,0,1,0,0,0,0,0,0,0,0,17999.0,12,2000.0,0,6,12.0,1,0,0,1,0,5,1,1,1920.0,1920.0,0.0,1,0,459,454,10.000555586421468
6951,0,52,0,0,0,0,2,1,0,3,4,2,0,0,0,8000.0,19,19,19,19,6,0,0,0,0,0,0,0,0,0,0,0,1,63000.0,10,7000.0,1,204,48.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,292,292,1.2698412698412698
6952,0,39,0,0,0,3,2,0,0,13,0,0,0,1,0,12000.0,52,51,51,48,3,0,0,0,0,0,0,0,0,0,0,0,0,8099.0,12,900.0,1,156,84.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,1,1,159,159,17.779972836152613
6953,0,55,0,0,0,0,2,3,0,12,1,2,0,6,1,19000.0,48,47,47,45,9,0,0,0,0,0,1,0,0,0,0,0,0,19990.0,6,10000.0,0,211,360.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,154,149,5.702851425712857
6954,0,57,0,0,0,1,2,0,0,0,4,0,0,1,0,10000.0,5,5,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,12038.0,10,1350.0,1,252,48.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,292,292,8.30702774547267
6955,0,41,0,0,1,3,1,0,1,11,0,0,0,1,1,20000.0,15,15,15,15,5,1,0,1,1,0,0,0,0,0,0,0,0,20393.0,8,5998.0,1,432,240.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,0,1,91,91,7.845829451282302
6956,1,44,0,0,1,0,2,0,0,13,5,0,0,0,0,15000.0,67,68,68,1,1,0,0,0,0,1,0,0,0,0,0,0,0,23148.0,10,2572.0,1,444,4.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,0,1,94,93,6.480041472265422
6957,0,55,1,1,0,4,2,1,0,8,8,3,1,5,1,9000.0,47,46,46,44,5,0,0,0,0,0,0,0,0,1,0,0,0,24465.0,9,0.0,0,340,81.93389388228472,0,0,1,1,0,4,0,0,0.0,0.0,0.0,2,1,416,415,3.3108522378908645
6958,0,57,0,0,0,4,2,1,2,6,1,2,0,1,0,15000.0,35,35,35,33,6,0,0,0,0,0,0,0,0,0,0,0,0,33300.0,10,3700.0,0,50,50.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,97,95,4.504504504504505
6959,0,43,0,0,1,0,1,0,0,4,0,2,0,1,0,15000.0,57,59,59,55,6,0,0,0,0,0,0,1,1,0,0,0,0,19580.0,6,10000.0,0,4,26.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,0,1,180,180,4.59652706843718
6960,0,58,0,0,1,4,2,0,0,4,0,0,0,1,1,12000.0,13,13,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,9845.0,6,9845.0,0,240,48.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,239,237,7.313357034027425
6961,0,54,0,0,1,3,2,1,1,11,1,0,0,1,0,9000.0,30,30,30,29,0,0,0,0,0,0,0,0,0,1,0,0,0,3894.2,8,433.0,0,96,24.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,331,324,18.489034975091162
6962,0,42,0,0,0,1,2,1,2,0,0,0,0,1,0,7000.0,48,47,47,45,9,0,0,0,0,0,1,0,0,0,0,0,0,4221.0,5,469.0,1,84,12.0,1,0,0,1,0,5,1,1,940.0,940.0,0.0,0,0,154,149,8.291873963515753
6963,1,48,0,0,0,3,0,0,0,6,2,0,0,6,1,17000.0,3,3,3,3,1,0,0,0,0,0,1,1,1,0,0,0,0,20155.0,6,2240.0,0,85,96.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,0,1,407,404,5.0607789630364675
6964,1,57,0,1,0,0,2,1,3,2,0,2,0,1,0,13000.0,13,13,13,13,2,0,0,0,0,0,1,0,0,0,0,0,0,29460.0,12,3300.0,0,348,48.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,239,237,5.295315682281059
6965,0,32,0,0,1,4,2,2,0,11,0,2,0,1,1,35000.0,33,33,33,22,8,0,0,0,0,0,0,1,0,0,0,0,0,20990.0,10,6000.0,1,192,48.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,1,1,117,136,16.674606955693186
6966,0,30,0,0,1,0,1,4,0,3,4,2,0,1,0,15000.0,16,16,16,16,7,0,0,0,0,0,0,0,0,1,0,0,0,19095.0,5,1005.0,0,6,36.0,0,1,0,1,0,4,0,0,0.0,0.0,0.0,3,1,459,454,3.927729772191673
6967,0,47,0,1,0,4,2,0,0,7,1,4,0,1,1,28000.0,10,10,10,10,5,1,0,1,1,0,1,0,0,0,0,0,0,13975.0,6,11924.0,1,18,276.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,0,1,252,254,12.021466905187836
6968,0,39,0,0,0,5,1,0,0,6,5,2,0,1,0,12000.0,41,41,41,39,9,0,0,0,0,0,1,0,0,0,0,0,0,3600.0,6,0.0,0,87,180.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,1,1,287,286,20.0
6969,0,52,1,1,0,4,2,1,3,8,8,3,1,5,3,7000.0,37,37,37,35,0,0,0,0,0,0,1,0,0,0,0,0,0,11290.0,6,2000.0,0,192,81.93389388228472,1,0,1,1,0,4,0,0,0.0,0.0,0.0,2,1,235,239,3.720106288751107
6970,0,48,0,0,1,3,0,3,0,0,1,0,0,1,1,24000.0,51,50,50,47,3,0,0,0,0,0,0,1,0,0,0,0,0,26300.0,10,3000.0,0,84,24.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,0,1,217,213,9.125475285171103
6971,0,36,0,0,0,0,1,3,0,6,1,0,0,3,1,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500.0,12,3000.0,1,96,12.0,1,0,0,1,0,4,1,1,2720.0,2720.0,0.0,1,0,253,250,8.470588235294118
6972,0,52,0,0,0,4,2,3,3,2,6,2,0,1,1,20000.0,41,41,41,39,9,0,0,0,0,0,1,0,0,0,0,0,0,10150.0,6,3000.0,1,215,300.0,1,0,0,1,0,4,0,0,0.0,0.0,0.0,2,1,287,286,11.822660098522167
6973,1,45,0,0,0,0,1,0,3,20,1,2,0,1,0,6500.0,26,26,26,26,7,0,0,0,0,0,1,0,0,0,0,0,0,11524.79,6,1500.0,0,240,108.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,0,1,674,674,3.3840096001749274
6974,0,26,0,0,1,4,2,3,3,4,5,0,0,1,0,15000.0,27,27,27,30,9,0,0,0,0,0,0,0,0,0,0,0,0,8960.0,6,1000.0,0,26,12.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,3,1,222,221,10.044642857142858
6975,1,24,0,0,1,4,2,1,3,16,4,0,0,2,0,14000.0,47,46,46,44,5,1,0,1,1,0,0,0,0,0,0,0,0,10310.0,6,0.0,0,12,6.0,0,0,0,1,0,4,0,0,0.0,0.0,0.0,3,1,416,415,8.147429679922405
6976,0,46,1,1,1,4,2,1,0,8,8,3,1,5,0,9000.0,24,24,24,24,3,0,0,0,0,0,0,0,0,0,0,0,0,15100.0,10,3000.0,0,143,81.93389388228472,1,0,1,1,0,4,0,0,0.0,0.0,0.0,0,1,252,249,5.960264900662252
